pim-system 5 1791:8.65617 3116:43.2809 5375:10.0989 5739:2.88539 6060:14.427 6346:4.32809 6616:1.4427 7086:1.4427 7380:2.88539 7460:20.1977 7463:40.3955 7657:24.5258 7750:8.65617 7934:7.21348 8052:57.7078 8142:11.5416 8296:2.88539 
maschnine 2 1127:11.5416 1791:8.65617 6060:12.9843 7460:18.755 7657:20.1977 7934:4.32809 8052:75.0201 
jumbo-zug 7 1:18.755 5375:4.32809 7015:2.88539 7020:4.32809 7460:12.9843 7657:17.3123 8142:12.9843 8232:1.4427 
windchill/ 5 3116:33.182 7463:31.7393 8208:2.88539 
firebird 5 1:46.1662 1336:2.88539 1763:1.4427 3116:63.4786 3635:17.3123 3996:1.4427 4224:2.88539 5015:7.21348 7020:20.1977 7369:14.427 7463:59.1505 7899:2.88539 8052:85.119 8142:18.755 
prosteel 5 1:70.6921 1085:20.1977 1383:1.4427 5739:8.65617 7501:2.88539 8142:28.8539 
papier 6 7460:4.32809 7657:2.88539 8052:11.5416 
schneidemaschine 2 1:24.5258 359:2.88539 3684:4.32809 3939:1.4427 8052:60.5932 8142:20.1977 
cnc-dreh 2 1:47.6089 1127:17.3123 1791:12.9843 6060:18.755 6982:1.4427 7460:28.8539 7657:30.2966 
schraubenzieher 1 1:7.21348 7028:1.4427 8052:21.6404 8142:8.65617 
soap-interfaces 4 3116:8.65617 7463:8.65617 7934:2.88539 8052:27.4112 
serversystem 4 1:5.77078 818:1.4427 3116:4.32809 5315:1.4427 5375:1.4427 7460:2.88539 8052:12.9843 8142:2.88539 
verdingungsordnung 8 1:28.8539 3116:28.8539 6148:2.88539 7020:23.0831 7272:2.88539 7463:18.755 
windows-server-betriebssystem 5 32:1.4427 36:1.4427 897:1.4427 3116:108.202 5315:7.21348 6547:12.9843 7369:25.9685 7463:102.431 7899:5.77078 
schücad 5 1085:11.5416 7028:2.88539 8052:76.4628 8142:15.8696 
3d-konstruktionssoftware 5 1:60.5932 61:4.32809 1175:1.4427 3635:23.0831 4195:21.6404 5356:2.88539 5440:2.88539 6060:28.8539 6127:2.88539 6586:1.4427 7657:47.6089 8052:111.088 
sql-server-datenbank 5 1080:8.65617 1336:1.4427 1763:1.4427 2990:2.88539 3848:1.4427 4224:1.4427 5015:4.32809 5315:2.88539 6847:1.4427 7020:12.9843 7272:2.88539 7951:7.21348 8052:57.7078 8142:11.5416 
kommissionierfahrzeug 7 1791:14.427 6060:15.8696 7086:2.88539 7460:30.2966 7657:40.3955 
javascript/ayax 5 1140:5.77078 2505:5.77078 2992:2.88539 3116:135.613 7369:33.182 7463:128.4 8052:181.78 
e-mails 6 1:5.77078 8052:14.427 8142:2.88539 
straßenverkehrsordnung 8 3116:23.0831 7020:17.3123 7463:14.427 
sps-s7 4 3116:4.32809 5013:1.4427 7272:1.4427 7463:4.32809 7934:1.4427 8052:12.9843 
rdms 5 1792:23.0831 6060:75.0201 7460:102.431 7657:122.629 
hochgeschwindigkeitsfräsen 2 1:18.755 6558:1.4427 7460:11.5416 7463:7.21348 7657:12.9843 7979:1.4427 8052:47.6089 8142:15.8696 
finanzbuchhaltungssoftware 5 3635:34.6247 4195:30.2966 5356:4.32809 6060:40.3955 7657:67.8067 7951:21.6404 
kontaktplan 8 1:17.3123 7463:11.5416 7657:8.65617 8052:46.1662 
verpackungsanweisung 8 1811:5.77078 8052:99.546 8142:25.9685 
cad-plan 5 1:46.1662 396:2.88539 1085:12.9843 5375:14.427 7028:4.32809 7272:4.32809 7934:11.5416 8052:85.119 8142:18.755 
s4wt 2 1792:2.88539 7020:11.5416 7657:21.6404 8052:82.2336 
klammerstapler 7 2678:1.4427 7501:4.32809 7657:31.7393 7750:8.65617 
perl-skripting 5 4351:2.88539 5348:2.88539 8052:363.559 
hebebühnenfahrzeug 7 3116:7.21348 8142:33.182 
forstgerät 2 1:21.6404 3116:4.32809 6060:8.65617 7460:12.9843 7501:1.4427 7657:14.427 7750:2.88539 7934:2.88539 8142:17.3123 
zugmaschine 7 351:2.88539 7272:24.5258 8052:163.025 
php/mysql 5 820:1.4427 1140:4.32809 2505:4.32809 3116:98.1033 3996:2.88539 4267:4.32809 5275:7.21348 7015:14.427 7369:23.0831 7463:92.3325 8052:131.285 
